1
# Item id	Item name	Value
6040	oil lamp	1
6041	oil slacks	1
6042	oil pan	3
6043	oily boid	2
6047	Misty Cloak	1
6048	Misty Robe	1
6049	Misty Cape	1
6050	woimbook	1
6052	Taco Dan's Taco Stand Taco	1
6053	Taco Dan's Taco Stand Chimichangarita	1
6054	Taco Dan's Taco Stand Chillacious Churro	1
6073	haggis-infused soap	1
6074	magicberry tablets	1
6075	37x37x37 puzzle cube	2
6076	McLeod's Hard Haggis-Ade	1
6077	haggis-wrapped haggis-stuffed haggis	1
6078	home robotics kit	1
6079	old school calculator watch	1
6080	haggis socks	1
6081	airblaster gun	1
6082	Thinknerd T-shirt grab bag	1
6084	Mr. Haggis	1
6085	magnetic sculpture kit	2
6102	homemade robot gear	3
6103	Artist's Whisk of Misery	3
6104	Artist's Butterknife of Regret	3
6105	Artist's Spatula of Despair	2
6106	Artist's Cookie Cutter of Loneliness	3
6107	Artist's Crème Brulée Torch of Fury	3
6119	brass abacus	2
6120	bonsai tree	4
6121	cheap Chinese beer	1
6122	lucky cat statue	3
6123	rhinoceros horn	4
6125	bottle of limeade	2
6126	novelty tattoo sleeves	2
6131	toy taijijian	3
6134	butterfly knife	1
6135	tube of herbal ointment	1
6136	pencil kunai	1
6137	weighted paperclip chain	1
6138	great big capacitor	1
6139	rubber gloves	4
6140	Chinese curse words	2
6141	triad summoning scroll	4
6142	roasted duck	1
6143	dead meat bun	1
6144	lucky cat collar	2
6149	MiniMechaElf Laser Punch Missile Launcher	1
6151	carrot nose	3
6152	carrot cake	2
6153	carrot claret	1
6154	carrot juice	3
6169	Hundred Headed IPA	2
6170	old chum	1
6171	crude crudités	1
6174	GameInformPowerDailyPro magazine	3
6239	cube of ectoplasm	1
6240	Illuminati earpiece	1
6241	censored can label	1
6242	ectoplasm au jus	1
6243	the kindest cold cut	1
6244	lucky cat's paw	2
6245	ASCII fu manchu	1
6246	demonic surgical gloves	1
6247	cheap clip-on ninja tie	1
6248	gamer slurry	1
6249	dungeoneering kit	4
6251	scroll of Protection from Bad Stuff	3
6252	scroll of Puddingskin	1
6257	pile of dungeon junk	1
6266	giant jar of protein powder	1
6267	giant grain of protein powder	1
6268	pec oil	1
6269	giant gym membership card	2
6270	Squat-Thrust Magazine	2
6272	giant penguin keychain	1
6273	O'RLY manual	1
6274	open sauce	1
6275	giant turkey leg	3
6276	Ye Olde Meade	1
6277	Ye Olde Bawdy Limerick	1
6278	Ye Olde Medieval Insult	1
6279	pewter claymore	1
6280	giant artisanal rice peeler	1
6281	giant heirloom grape tomato	1
6282	chipotle wasabi cilantro aioli	1
6283	brown felt tophat	2
6284	brass gear	1
6285	Mark I Steam-Hat	1
6286	Mark II Steam-Hat	2
6287	Mark III Steam-Hat	2
6288	Mark IV Steam-Hat	2
6289	Mark V Steam-Hat	4
6291	punk rock jacket	1
6292	giant safety pin	1
6293	stolen sushi	1
6294	very overdue library book	3
6316	deep six-shooter	1
6317	sea chaps	3
6318	sea holster	4
6319	shavin' razor	3
6320	long-forgotten necklace	5
6321	giant pearl	1
6322	sea lace	2
6323	jam band	3
6324	aquamariner's ring	5
6325	aquamariner's necklace	5
6326	pearl diver's ring	5
6327	pearl diver's necklace	5
6328	sushi doily	2
6329	scimitar cozy	5
6330	fish stick cozy	5
6331	bazooka cozy	5
6339	muddy pirate hat	2
6340	floral-print skirt	3
6341	spectral axe	3
6342	super-strong air freshener	4
6343	Mer-kin lipstick	2
6344	Mer-kin mouthsoap	3
6345	Mer-kin strongjuice	2
6346	Mer-kin fitbrine	3
6347	Mer-kin ragejuice	1
6348	Mer-kin dragbelt	2
6349	Mer-kin eyeglasses	2
6350	Mer-kin gutgirdle	4
6351	Mer-kin finpaddle	2
6352	Mer-kin stopwatch	4
6354	Mer-kin smartjuice	3
6355	Mer-kin cooljuice	1
6356	Mer-kin worktea	4
6359	Mer-kin begsign	2
6361	pulled yellow taffy	4
6362	pulled indigo taffy	2
6363	pulled green taffy	1
6364	pulled blue taffy	2
6365	pulled orange taffy	1
6366	pulled violet taffy	1
6367	pulled red taffy	1
6368	Mer-kin hallpass	4
6369	lump of clay	4
6370	twisted piece of wire	2
6371	can of the cheapest beer	1
6372	bottle of fruity "wine"	2
6373	single swig of vodka	2
6374	angry inch	2
6378	eraser nubbin	1
6379	chlorine crystal	1
6380	ph balancer	2
6381	mysterious chemical residue	1
6382	nugget of sodium	1
6383	root beer	3
6384	jigsaw blade	2
6385	wood screw	1
6386	balsa plank	1
6387	blob of wood glue	1
6392	scale-mail underwear	5
6393	comb jelly	2
6394	anemone sauce	1
6395	inky squid sauce	1
6396	Mer-kin weaksauce	1
6397	peanut sauce	2
6400	Mer-kin lunchbox	2
6401	black tear	2
6402	jagged tooth	1
6403	grisly shell fragment	1
6404	violent pastilles	3
6405	worst candy	4
6406	fudge-shaped hole in space-time	3
6410	cute bow from beyond the stars	3
6414	clutch of dodecapede eggs	1
6415	flavorless gruel	2
6416	mana curds	2
6417	twist of lime	3
6418	pencil stub	1
6419	giant giant moth dust	1
6420	glob of spoiled mayo	1
6421	tonic djinn	2
6422	vampire chowder	1
6461	nosy nose ringy ring	1
6491	shiny brass tailfeathers	1
6562	mini-Mr. Accessory	4
6579	Dreadsylvanian Almanac page	1
6586	chicle de salchicha	3
6591	dream of a dog	5
6618	folder (red)	1
6619	folder (blue)	1
6620	folder (green)	1
6621	folder (magenta)	3
6622	folder (cyan)	3
6623	folder (yellow)	4
6624	folder (smiley face)	2
6625	folder (wizard)	3
6626	folder (space skeleton)	2
6627	folder (D-Team)	3
6634	folder (rainbow unicorn)	5
6635	folder (Seawolf)	3
6640	folder (Stinky Trash Kid)	4
6641	folder (sports car)	2
6642	folder (sportsballs)	2
6643	folder (heavy metal)	4
6644	folder (Yedi)	4
6648	slide rule	1
6649	Ogres and Oubliettes™ module	1
6650	Mountain Stream Code Black Alert	2
6651	twisted-up wet towel	3
6652	stepmom's booze	1
6653	surgical tape	2
6654	metal band T-shirt	3
6655	fountain 'soda'	1
6656	illegal firecracker	3
6657	pickelhaube	1
6658	hair oil	1
6659	scrap metal	1
6660	school spirit socket set	2
6679	antique machete	2
6680	Cursed Punch	2
6681	Bowl of Scorpions	2
6682	Fog Murderer	2
6683	book of matches	1
6684	surgical mask	1
6685	head mirror	2
6686	half-size scalpel	1
6687	surgical apron	2
6688	bloodied surgical dungarees	1
6696	bowling ball	3
6702	tiny bowler	1
6703	imitation White Russian	1
6704	short-handled mop	1
6705	jungle floor wax	1
6706	smirking shrunken head	2
6707	colorful toad	1
6708	crude voodoo doll	1
6709	attorney's badge	2
6710	pygmy briefs	3
6711	short writ of habeas corpus	1
6712	bone abacus	1
6713	adder	1
6714	short calculator	1
6715	sphygmomanometer	2
6716	bag of pygmy blood	1
6717	tongue depressor	1
6718	compression stocking	2
6719	midriff scrubs	3
6720	pill cup	1
6721	cold water bottle	3
6722	pygmy phone number	1
6723	gold Boozehounds Anonymous token	1
6724	exotic jungle fruit	1
6736	Junk-Bond	1
6737	tangle of copper wire	1
6738	jagged scrap metal	1
6739	bent scrap metal	1
6740	molten scrap metal	1
6742	junk band	3
6743	junk trunks	3
6744	junk-mail shirt	4
6745	junk food	1
6746	junk yard	1
6747	swordzall	1
6749	boilgun	5
6752	handful of barley	5
6753	cluster of hops	4
6754	fancy beer bottle	5
6755	fancy beer label	5
6757	can of Brütalbräu	4
6758	can of Drooling Monk	4
6759	can of Impetuous Scofflaw	4
6760	bottle of Old Pugilist	4
6761	bottle of Professor Beer	4
6762	bottle of Rapier Witbier	3
6763	bottle of Race Car Red	5
6764	bottle of Greedy Dog	5
6765	bottle of Lambada Lambic	5
6766	fancy tin beer can	5
6768	liquid bread	4
6770	tin cup	5
6774	tin snips	5
6785	flask of embalming fluid	3
6789	boot knife	1
6790	broken beer bottle	3
6791	sharpened spoon	1
6792	candy knife	2
6793	soap knife	1
6808	toy accordion	1
6809	antique accordion	1
6810	beer-battered accordion	1
6811	baritone accordion	1
6812	mama's squeezebox	1
6813	guancertina	1
6814	accordion file	2
6815	accord ion	1
6816	bone bandoneon	2
6817	pentatonic accordion	1
6818	non-Euclidean non-accordion	1
6819	Accordion of Jordion	1
6820	autocalliope	2
6821	accordionoid rocca	2
6822	pygmy concertinette	1
6823	ghost accordion	2
6824	peace accordion	2
6825	alarm accordion	3
6831	Tallowcreme Halloween Pumpkin	1
6832	Way More Tears™ pepper spray	1
6833	Milk Studs	1
6834	box of Dweebs	1
6835	bag of W&amp;Ws	2
6836	PEEZ dispenser	1
6837	Swizzler	2
6838	Bugbearclaw Donut	1
6839	little red jam	2
6840	Whenchamacallit bar	2
6841	8-bit banana	2
6842	vial of blood simple syrup	2
6843	bone bons	2
6844	ironic mint	1
6848	security flashlight	1
6849	Effermint™ tablets	1
6850	sturdy cane	1
6853	carton of rotten eggs	1
6856	Bal-musette accordion	5
6858	quirky accordion	5
6861	can of sardines	1
6862	high-calorie sugar substitute	1
6863	pat of butter	1
6864	dinner roll	1
6865	cold mashed potatoes	1
6866	whole turkey leg	1
6867	deviled egg	4
6868	finger exerciser	1
6869	dented spoon	1
6870	old love note	1
6871	old school beer pull tab	1
6872	nail file	1
6874	gym membership card	1
6875	post-holiday sale coupon	2
6876	dry cleaning receipt	1
6882	power sock	2
6883	wool sock	1
6884	moustache sock	4
6885	spirit gum	1
6892	spoonful of Linguine-Os	4
6893	freezer-burned frost-bitten tortellini	4
6894	blob of Alphredo™	4
6895	handful of crafty noodles	4
6896	tangled mass of creepy pasta	4
6902	flask flops	1
6903	candied nuts	4
6904	candied bolts	3
6973	tiny die-cast Bashful the Reindeer	4
6974	tiny die-cast Doc the Reindeer	4
6975	tiny die-cast Dopey the Reindeer	4
6976	tiny die-cast Grumpy the Reindeer	3
6977	tiny die-cast Happy the Reindeer	4
6978	tiny die-cast Sleepy the Reindeer	4
6979	tiny die-cast Sneezy the Reindeer	3
6980	tiny die-cast Zeppo the Reindeer	4
6981	tiny die-cast factory worker elf	4
6982	tiny die-cast gift-wrapping elf	3
6983	tiny die-cast middle-management elf	3
6984	tiny die-cast pencil-pusher elf	3
6985	tiny die-cast stocking-stuffer elf	3
6986	tiny die-cast Unionize the Elves Sign	5
6987	tiny die-cast CrimboTown Toy Factory	4
6989	tiny die-cast turtle mech	5
6994	tiny die-cast swarm a-swarming	5
6996	tiny die-cast arc-welding Elfborg	5
6997	tiny die-cast ribbon-cutting Elfborg	5
7004	Flaskfull of Hollow	3
7005	lump of Brituminous coal	4
7006	handful of Smithereens	4
7007	Every Day is Like This Sundae	4
7008	Miserable Pie	3
7009	This Charming Flan	4
7010	Irish Coffee, English Heart	4
7011	Strikes Again Bigmouth	2
7012	Paint A Vulgar Pitcher	4
7013	Golden Light	4
7014	Louder Than Bomb	4
7015	Handsome Devil	4
7016	Work is a Four Letter Sword	4
7017	Staff of the Headmaster's Victuals	4
7018	Sheila Take a Crossbow	4
7019	A Light that Never Goes Out	4
7020	Half a Purse	4
7021	Hairpiece On Fire	4
7022	Vicar's Tutu	3
7023	Hand in Glove	4
7024	Meat Tenderizer is Murder	4
7025	Ouija Board, Ouija Board	4
7026	Hand that Rocks the Ladle	4
7027	Saucepanic	4
7028	Frankly Mr. Shank	4
7029	Shakespeare's Sister's Accordion	4
7030	third-hand lantern	1
7031	loose purse strings	1
7032	pickled egg	1
7033	cup of lukewarm tea	1
7045	antimatter wad	5
7046	warbear superpotion	3
7047	warbear liquid lasers	5
7051	recording of Rolando's Rondo of Resisto	4
7054	warbear drone codes	2
7055	breakfast mess	1
7058	Cloaca Cola Polar	2
7063	Grim Brothers' story book	4
7066	grimstone galoshes	1
7067	single of Inigo's Incantation of Inspiration	4
7068	single of Donho's Bubbly Ballad	1
7071	snow berries	4
7072	ice harvest	4
7074	snow cleats	5
7075	liquid ice pack	3
7077	snow crab	4
7078	Ice Island Long Tea	4
7095	sweatband	1
7096	gym shorts	2
7097	ankleweights	3
7098	sweat socks	2
7100	Jerks' Health™ Magazine	5
7101	Five Second Energy™	2
7103	sour powder	4
7104	licorice whip	5
7105	anise-flavored venom	5
7106	snakebite	1
7108	candied pecan	1
7109	pecan pie	1
7111	candy mountain oyster	3
7112	chocotini	2
7114	candy carrot	4
7115	candy carrot cake	3
7116	carrot-on-a-stick	5
7118	mulberry	3
7119	mulled berry wine	3
7120	lemony scales	5
7125	gummi sword	5
7128	gummi fang	5
7129	leftover canapés	1
7130	magnum of fancy champagne	5
7132	Outer Wolf™ cologne	4
7135	witch's bread	4
7138	mid-level medieval mead	1
7145	cinnamon cannoli	3
7146	expensive champagne	4
7157	fire hose	5
7158	fireman's lunch	1
7160	ice cream sandwich	1
7161	"honey" dipper	5
7162	plumber's lunch	1
7163	skull gearshift knob	5
7164	nachos of the night	1
7165	Sketcherz™	5
7166	can of Adultwitch™	1
7168	portable wall	5
7169	large tankard of ale	1
7172	juggling ball	5
7174	humble pie	2
7177	crappy waiter disguise	1
7187	unnamed cocktail	1
7188	handful of tips	2
7189	unrequired jacket	2
7190	tommy gun	2
7191	drum of tommy ammo	1
7192	throwing knife	1
7193	throwing spoon	1
7194	throwing fork	1
7195	breadchucks	2
7196	shuriken salad	1
7197	combat fan	3
7198	red silk skirt	1
7199	blowdart	1
7202	sweet roll Alabama	2
7203	Saturday Night Special	3
7204	lynyrd snare	2
7205	fleetwood chain	1
7206	Green Manalishi	1
7207	black blade	3
7208	fire of unknown origin	1
7209	eagle's milk	1
7210	eagle feather	3
7211	one pill	1
7212	Jefferson wings	3
7213	fleetwood macaroni	2
7214	cheesy eagle sauce	4
7215	fleetwood mac 'n' cheese	4
7216	lynyrd skin	1
7217	lynyrdskin cap	4
7218	lynyrdskin tunic	4
7219	lynyrdskin breeches	4
7220	cigarette lighter	1
7221	priceless diamond	3
7222	Flamin' Whatshisname	1
7223	lynyrd musk	1
7224	Kashmir sweater	3
7225	custard pie	1
7226	tea for one	1
7227	bottle of Evermore	1
7228	red box	2
7229	red red wine	1
7230	red rum	1
7231	Murderer's Punch	2
7232	red velvet cake	1
7233	red letter	1
7234	red book	1
7235	red masque	3
7236	red-hot poker	3
7237	Red X Shield	3
7238	red badge	2
7239	red shirt	2
7240	red coat	2
7241	red shoe	1
7242	big red button	4
7243	red button	1
7244	red blood cells	1
7245	red eye	1
7246	glark cable	4
7248	red foxglove	2
7254	really tiny cocktail shaker	3
7255	mini-martini	1
7259	crate of firebombs	2
7260	firebomb	1
7266	disposable instant camera	1
7271	Thinknerd Blind-Packed Toy	3
7273	tiny plastic Jared the Duskwalker	3
7274	tiny plastic Duke Starkiller	3
7275	tiny plastic Gary Claybender	3
7277	robot grease	1
7278	returned Thinknerd package	2
7279	wind-up Whatsian robot	1
7280	wind-up vampire teeth	2
7281	wind-up navigation droid	1
7282	wind-up owl	2
7283	wind-up ensign	1
7289	amok putter	1
7290	amok pudding	1
7292	putty coat	3
7297	Professor What T-Shirt	1
7308	old eyebrow pencil	1
7309	old rosewater cream	1
7310	old bronzer	1
7311	elegant nightstick	1
7313	box of hickory chips	1
7320	Elizabeth's paintbrush	3
7322	Stephen's secret formula	4
7323	Jacob's rung	1
7324	haunted battery	1
7325	electric snakebite	1
7326	rubber ribcage	1
7327	synthetic marrow	1
7328	funny bone	1
7329	half-melted spoon	1
7330	the funk	1
7331	gunky chicken	1
7332	creepy doll head	1
7333	droopy doll eye	1
7334	creepy voice box	1
7335	haunted paddle-ball	1
7336	spooky sound effects record	1
7337	spooky alphabet block	1
7338	tiny dancer	3
7339	spooky music box mechanism	1
7340	moose antlers	1
7341	moose thought	1
7342	moose chocolate	2
7343	painting of a glass of wine	1
7347	ghost toga	1
7348	sheet cake	3
7349	ghost key	1
7352	deluxe layer cake	3
7353	chunk of hot iron	1
7354	red-hot boilermaker	1
7355	coal shovel	3
7356	hot coal	1
7357	coal dust	1
7358	Bram's choker	4
7359	plaid swatch	1
7360	plaid bandage	4
7361	plaid pocket square	4
7362	plaid skirt	1
7363	bloodstain stick	1
7364	fabric softener	1
7365	fabric hardener	1
7366	bottle of laundry sherry	1
7367	industrial strength starch	1
7368	extra-flat panini	1
7369	mangled finger	1
7370	Psychotic Train wine	3
7371	crazy hobo notebook	1
7372	pie man was not meant to eat	3
7373	sommelier's towel	1
7374	tarnished tastevin	1
7375	actual tapas	1
7376	ghast iron ingot	5
7377	ghast iron cleaver	5
7378	ghast iron Garibaldi	5
7379	ghast iron heater shield	5
7380	ghast iron codpiece	4
7381	Pendant of Gargalesis	3
7384	Gene Tonic: Dude	5
7385	Gene Tonic: Beast	3
7386	Gene Tonic: Construct	5
7387	Gene Tonic: Undead	3
7388	Gene Tonic: Humanoid	5
7389	Gene Tonic: Insect	4
7390	Gene Tonic: Hippy	5
7391	Gene Tonic: Orc	5
7392	Gene Tonic: Demon	5
7393	Gene Tonic: Horror	5
7394	Gene Tonic: Fish	4
7395	Gene Tonic: Goblin	4
7396	Gene Tonic: Pirate	5
7397	Gene Tonic: Plant	4
7398	Gene Tonic: Weird	5
7399	Gene Tonic: Elf	5
7401	Gene Tonic: Slime	5
7402	Gene Tonic: Penguin	5
7403	Gene Tonic: Elemental	5
7404	Gene Tonic: Constellation	5
7405	Gene Tonic: Hobo	5
7406	Steam Card: Dungeon Fist (#1)	1
7407	Steam Card: Dungeon Fist (#2)	1
7408	Steam Card: Dungeon Fist (#3)	1
7409	Steam Card: Space Trip (#1)	2
7410	Steam Card: Space Trip (#2)	1
7411	Steam Card: Space Trip (#3)	1
7412	Steam Card: Meteoid (#1)	1
7413	Steam Card: Meteoid (#2)	2
7414	Steam Card: Meteoid (#3)	1
7415	Steam Card: DemonStar (#1)	1
7416	Steam Card: DemonStar (#2)	1
7417	Steam Card: DemonStar (#3)	1
7418	Steam Card: Jackass Plumber (#1)	1
7419	Steam Card: Jackass Plumber (#2)	1
7420	Steam Card: Jackass Plumber (#3)	1
7431	Boletus Broletus mushroom	2
7432	Omphalotus Omphaloskepsis mushroom	4
7433	Gyromitra Dynomita mushroom	2
7434	Helvella Haemophilia mushroom	4
7435	Stemonitis Staticus mushroom	4
7436	Tremella Tarantella mushroom	5
7437	Pastaco shell	4
7438	Beefy Crunch Pastaco	4
7439	Brain Food Pastaco	4
7440	Cool Brunch Pastaco	4
7441	Medical Pastaco	5
7442	Energy Buzz Pastaco	5
7443	Ludovico Pastaco	5
7444	overpowering mushroom wine	5
7445	complex mushroom wine	5
7446	smooth mushroom wine	5
7447	blood-red mushroom wine	5
7448	buzzing mushroom wine	5
7449	swirling mushroom wine	5
7450	Taco Dan's Basic Taco Dan Taco	1
7451	Taco Dan's Taco Fish Fish Taco	2
7452	Taco Dan's Super Taco-Riffic Taco Sauce!	4
7453	regular-size brogurt	2
7454	super-size brogurt	1
7455	broberry brogurt	4
7456	brocolate brogurt	5
7457	French bronilla brogurt	3
7468	8-billed baseball cap	4
7469	extremely wet T-shirt	3
7470	giant shrimp fork	4
7471	BROS Energy Drink	1
7472	go-go potion	1
7473	shrimp cocktail	4
7474	Yolo™ chocolates	3
7476	Ultimate Mind Destroyer	5
7477	Meat-inflating powder	4
7478	possessed sugar cube	4
7479	sugar fairy	5
7481	sweet tooth	5
7482	Rompedores de Fantasmas	2
7483	La Fantasma y La Oscuridad	1
7484	Fantasma en la Máquina	1
7499	Hot 'n' Scarys	1
7501	black gold	1
7502	Texas tea	1
7503	dark hamethyst ring	3
7504	dark baconstone ring	3
7505	dark porquoise ring	5
7506	little black book	1
7507	black cloak	1
7508	black label	1
7509	Mornington crescent roll	1
7510	black eye shadow	1
7512	poppy	1
7513	opium grenade	2
7514	duonoculars	4
7517	giant spider leg	1
7519	glass of bourbon	4
7521	government cheese	4
7522	pair of government shades	1
7524	government	4
7525	alien drugs	2
7527	alien force field disruptor bean	4
7528	government-issued night-vision goggles	2
7529	loaf of alien bread	1
7530	grilled cheese sandwich	2
7532	rocket fuel	2
7535	stealth bomber	1
7538	ramekin of space nuts	2
7543	space heater	5
7544	space bar	5
7545	space port	1
7547	buffed alien drugs	5
7549	ash soda	3
7550	liquid smoke	3
7551	dollop of barbecue sauce	3
7552	bowl of marinade	4
7553	shaker of dry rub	2
7554	bottle of lighter fluid	2
7557	white blood cells	2
7558	white wine	1
7559	gummi turtle	1
7560	turtle-shaped rock	1
7561	giraffe-necked turtle	1
7562	musk turtle	2
7563	programmable turtle	1
7564	mocking turtle	2
7565	ham steak	1
7570	Friendliness Beverage	4
7571	silent pea shooter	1
7572	D roll	1
7573	kiwi beak	4
7574	New Zealand iced tea	3
7575	droll monocle	1
7576	future drug: Muscularactum	3
7577	future drug: Smartinex	1
7578	future drug: Coolscaline	2
7580	liquid shifting time weirdness	3
7587	S.S. Ticket	1
7600	haunted flame	1
7601	temporary yak tattoo	1
7602	Fitspiration™ poster	1
7603	giant neckbeard	1
7604	artisanal hand-squeezed wheatgrass juice	1
7605	punk patch	1
7606	steampunk potion	1
7607	vial of swamp vapors	1
7608	turtle mud	1
7609	Redeye™ Eyedrops	1
7610	Dweebisol™ inhaler	1
7611	Lewd Lemmy Hair Oil	1
7612	tomato soup poster	1
7613	bubblin' chemistry solution	1
7614	voodoo glowskull	1
7615	pygmy adder oil	1
7616	pygmy witchhazel	1
7617	short deposition	1
7618	straw pole	1
7619	electric copperhead potion	1
7620	ninja fear powder	1
7621	ninja eyeblack	1
7622	button rouge	1
7623	Red Army camouflage kit	1
7624	lynyrd skinner toothblack	1
7625	flask of rainwater	1
7626	blue oyster badge	1
7627	plastic Jefferson wings	1
7628	dancing fan	1
7629	page of the Necrohobocon	1
7630	black magic powder	1
7631	black friar's tonsure	1
7632	government-issue identification badge	1
7633	alien hologram projector	1
7634	irradiated turtle	1
7635	cigar box turtle	1
7636	shellacked shell	3
7637	pillow shell	1
7638	whatsit-covered turtle shell	1
7639	oil shell	1
7640	frozen turtle shell	1
7641	shocked shell	2
7642	ingot turtle	4
7643	heavy duty umbrella	5
7645	miniature life preserver	1
7649	gourmet gourami oil	1
7650	catfish whiskers	1
7651	freshwater fishbone	2
7653	fishbone kneepads	5
7655	fishbone fins	5
7656	fishbone facemask	5
7657	fishbone belt	5
7658	fishbone bracers	4
7659	neoprene skullcap	1
7660	goblin water	4
7661	dumb mud	5
7662	Sogg-Os	3
7663	Lord Soggyraven's Slippers	4
7664	Ancient Protector Soda	2
7665	liquid ice	1
7666	Wet Russian	3
7667	filet of The Fish	4
7672	law-abiding citizen cane	2
7673	legitimate business on the beach	1
7674	hep waders	3
7675	jive turkey leg	1
7676	birdbone corset	4
7677	candy cigarette	1
7678	4-dimensional fez	4
7679	throwing candy	1
7680	super-absorbent tarp	3
7681	unquiet spirits	1
7682	banjo kazoo mount	1
7683	blue grass	4
7687	dog ointment	4
7691	plastic nunchaku	1
7692	sticky hand whip	1
7693	glow-in-the-dark necklace	1
7694	Groll doll	1
7695	cap gun	1
7696	portable cassette player	1
7698	rubber spider	3
7699	"KICK ME" sign	1
7700	confiscated comic book	2
7701	confiscated cell phone	1
7702	confiscated love note	1
7703	LCD game: Food Eater	1
7704	LCD game: Garbage River	1
7705	LCD game: Burger Belt	1
7707	rubber nubbin	5
7708	rubber cape	5
7711	water wings for babies	4
7713	Strix stix	2
7714	vampire pellet	3
7715	non-aged vinegar	1
7716	unsanitized scalpel	5
7717	gladiator tunica	3
7718	Roman sadnals	3
7719	madius	2
7721	salt wages	4
7722	centurion helmet	5
7724	pteruges	5
7725	Bruno's blessing of Mars	3
7726	Dennis's blessing of Minerva	2
7727	Burt's blessing of Bacchus	3
7728	Freddie's blessing of Mercury	3
7771	the most dangerous bait	2
7772	"meat" stick	1
7773	transdermal smoke patch	4
7774	specialty ammo bandolier	3
7779	experimental serum G-9	4
7780	heavy-duty clipboard	1
7781	battery-powered drill	4
7782	limp broccoli	1
7783	giant yellow hat	3
7784	monkey barf	5
7785	delicious candy	3
7786	jangly bracelet	1
7787	cuddly teddy bear	5
7788	ice-cold Cloaca Zero	3
7789	first-aid pouch	1
7790	khaki duffel bag	5
7791	airborne mutagen	5
7795	initiative shawarma	3
7796	warm war shawarma	4
7797	karma shawarma	5
7798	Jungle Juice	4
7799	Amnesiac Ale	4
7800	Highest Bitter	3
7807	TI-9000 calculator	4
7808	unused soap	4
7809	impure gasoline	1
7810	Z-Bone steak	4
7811	viral DNA	4
7812	tarnished bottlecap	3
7813	seared dino steak	1
7814	bottle of drinkin' gas	1
7815	handful of napalm	1
7817	gelatinous meat mass	5
7823	french-fry grabber	2
7830	experimental serum P-00	1
7845	perl necklace	5
7847	ruby on canes	5
7848	petit fortran	3
7849	java cookie	3
7850	cookie cookie	5
7856	flask of mining oil	2
7857	radiation-resistant helmet	4
7858	servo-assisted exo-pants	4
7859	high-energy mining laser	3
7861	nugget of Crimbonium	4
7862	cylindrical mold	1
7866	Crimbot schematic: Big Head	4
7867	Crimbot schematic: Security Chassis	3
7868	Crimbot schematic: Military Chassis	4
7869	Crimbot schematic: Crab Core	4
7870	Crimbot schematic: Dynamo Head	5
7872	Crimbot schematic: Really Big Head	4
7873	Crimbot schematic: Nerding Module	5
7876	Crimbot schematic: Rodent Gun	4
7877	Crimbot schematic: Rivet Shocker	4
7878	Crimbot schematic: Mega Vise	4
7882	Crimbot schematic: Maxi-Mag Lite	4
7883	Crimbot schematic: Bit Masher	4
7885	Crimbot schematic: Power Arm	2
7888	Crimbot schematic: Power Stapler	5
7892	Crimbot schematic: Cold Shoulder	4
7893	Crimbot schematic: Candle Lighter	5
7895	Crimbot schematic: Heavy-Duty Legs	5
7897	Crimbot schematic: Rollerfeet	4
7898	Crimbot schematic: Sim-Simian Feet	4
7899	Crimbot schematic: High-Speed Fan	5
7914	Bit O' Quail Spleen	2
7915	Take Eleven Bar	1
7917	BOOterfinger	2
7918	Moonds	1
7919	Big Punk	1
7921	brass turkey knuckles	1
7922	Friendly Turkey	3
7923	Agitated Turkey	4
7924	Ambitious Turkey	4
7925	neutron lollipop	3
7926	gamma nog	2
7941	sleeve deuce	1
7942	pocket ace	4
7943	nastygeist	1
7944	gold tooth	1
7945	portable table	2
7946	outlaw bandana	2
7947	whiskey in a broken glass	1
7948	shot of mescal	1
7949	glass of herbal tequila	1
7950	minin' dynamite	4
7951	plaid cowboy hat	3
7952	spooky lasso	1
7953	rusted-out shootin' iron	4
7954	rattler rattle	2
7957	even more tinsel	1
8011	heavy-duty Crimbot aerial	2
8017	flask of tainted mining oil	2
8020	Choco-Mint patty	2
8021	hot mint schnocolate	2
8022	homeopathic mint tea	3
8065	golden banana	3
8067	gold nuggets	1
8069	Stembridge sidearm	4
8072	janitor sponge	1
8089	headless sparrow	1
8090	mangled squirrel	1
8091	rat carcass	1
8138	rubber spatula	2
8139	wooden spoon	2
8140	crystalline reamer	1
8141	macroplane grater	1
8142	bastard baster	1
8143	obsidian nutcracker	1
8146	invisible potion	3
8149	Glo-Pop	2
8150	sugar sphere	1
8151	Shrubble Bubble	1
8154	Spechunky bar	3
8159	half of a gold tooth	1
8160	mouse skull	1
8161	really thick spine	1
8162	oversized skullcap	1
8163	three-legged pants	1
8164	remaindered axe	1
8165	low-budget shield	1
8166	crêepy mask	1
8167	magical baguette	1
8168	glob of enchanted icing	1
8169	ginger snaps	1
8170	mostly-broken sunglasses	1
8171	unflavored wine cooler	1
8172	carton of snake milk	1
8173	sewer snake	1
8174	pigeon egg	1
8175	jaunty feather	1
8176	premium malt liquor	1
8177	brown paper pants	1
8178	brown paper bag mask	1
8180	breadwand	1
8181	loafers	1
8183	bread basket	1
8186	Doc Galaktik's Invigorating Tonic	1
8188	Cherrytastrophe wine cooler	1
8189	Radberry Rip wine cooler	1
8190	Orangemageddon wine cooler	1
8191	Breakfast Blast wine cooler	1
8192	Citrus Crush wine cooler	1
8193	plain bagel	1
8194	glob of cream cheese	1
